0.0 -84.0 0.0
0.8263844227979523 -83.97160726823803 -0.5612082945843339
1.6527688455959046 -83.94321453647605 -1.1224165891686677
2.479127568932298 -83.91439426690822 -1.683624843145829
3.3029563332389267 -83.84348544501798 -2.244829099588544
4.125283028616616 -83.75803323290367 -2.8060308607759925
4.946117934846472 -83.65832380439227 -3.367230143606044
5.763144793415714 -83.53103790992925 -3.9284230915459624
6.577629283084517 -83.3890758022597 -4.489611802521916
7.389638695320127 -83.23299340921893 -5.0507963880563524
8.196014452091529 -83.04992874354855 -5.611971564311153
8.998782191433342 -82.85212933909662 -6.173140698904743
9.798103247196751 -82.64041402672973 -6.73430406048973
10.590028658355061 -82.40243109359318 -7.2954550010286665
11.377260216643846 -82.14973162084462 -7.856598031510379
12.160089754452555 -81.88338711864192 -8.417733640750711
12.933833347963835 -81.59160459767442 -8.97885388038601
13.701782384363012 -81.28520255256034 -9.539964276947885
14.46439484650486 -80.96549160367505 -10.101065603187099
15.216310425262934 -80.62128111571971 -10.662148675265316
15.96132132939635 -80.26262868683423 -11.223219905500928
16.700086308861334 -79.8910671703855 -11.784280415301176
17.42663005571928 -79.49604685898366 -12.345319851394464
18.145155171741838 -79.08684416541323 -12.906345379778639
18.856554522624272 -78.66519403816818 -13.467358536400273
19.554301627435457 -78.22122099712193 -14.028347865997578
20.242917982364606 -77.76340816937592 -14.589321153365786
20.923562414968092 -77.29366925860018 -15.150280416246595
21.589223145982338 -76.80283084087904 -15.711213166444747
22.244648605237046 -76.29857898064454 -16.27212766947212
22.8912936893824 -75.78297966511232 -16.833026493706168
23.521728833924882 -75.24758371358841 -17.393896188900847
24.140837609545244 -74.69928477311174 -17.954745359580762
24.750399112188465 -74.14027159430994 -18.515577195396773
25.342634714479953 -73.56283563983155 -19.076377356973364
25.922472154358015 -72.97309126663389 -19.637154642095553
26.492040640560862 -72.37331751705788 -20.197912934334802
27.043281967804507 -71.75655699418513 -20.758637080359087
27.581078557433372 -71.12816639152841 -21.319335920987207
28.107933186981047 -70.4904797316305 -21.88001410858082
28.615577858427727 -69.83729526693762 -22.440655753489516
29.11440879861711 -69.177385078948 -23.001269894015632
29.607312163533337 -68.51296765839794 -23.561860602535546
30.095971106982628 -67.84538726424178 -24.122414762002414
30.580943176159266 -67.17510266221596 -24.6829362448792
31.06312463481076 -66.50278638554512 -25.243432668847845
31.54141022719961 -65.82765783639518 -25.80389359130917
32.01556886278071 -65.14959758476239 -26.364315884893365
32.4869033803796 -64.4695506928698 -26.92471132177808
32.95470140011902 -63.78703171819509 -27.48507278842896
33.417923390412426 -63.10136543687755 -28.04538918520092
33.87828841680174 -62.41375807027774 -28.605676924602985
34.335486985099784 -61.72400809159066 -29.165932712094435
34.787651622647246 -61.03090727524423 -29.726136496340114
35.23692711912203 -60.33591144110609 -30.286309819480007
35.68331102917567 -59.639023474337506 -30.846452557597342
36.1244058325658 -58.93872952290426 -31.406538146930355
36.562474298342195 -58.23651906175737 -31.96659032613217
36.99761971521017 -57.532463090233854 -32.52661011230177
37.42784577938277 -56.825343868218425 -33.086574442356024
37.85459227771214 -56.116094420328466 -33.64649874053107
38.27838494830695 -55.40504658063891 -34.20638883416679
38.697638783903066 -54.69126716282962 -34.76622566344835
39.11295096782784 -53.975156134244614 -35.3260153335778
39.525279235925524 -53.25729432043925 -35.88576898397565
39.93345980277682 -52.53702131863905 -36.445472065165106
40.337227940524976 -51.814227846908196 -37.00512034978174
40.73798277210023 -51.08973167613428 -37.564730795601214
41.13499150154236 -50.363133203805454 -38.124293875268236
41.52710850155751 -49.633838123372186 -38.68379400593716
41.916183509753694 -48.902888901183225 -39.24325447468148
42.301924326446844 -48.17013453777722 -39.80267129299912
42.68228576205015 -47.43452034504839 -40.36201648979739
43.05957723178076 -46.69730103038858 -40.9213201972927
43.43379639590771 -45.95847972377451 -41.480582284325116
43.80246070871396 -45.216812603460305 -42.03976795874659
44.167867620892395 -44.47350777332601 -42.59890810862001
44.53017501411413 -43.72865047896054 -43.158004804827165
44.887342272813946 -42.981257593050906 -43.71702853846893
45.240766328207954 -42.232053406830886 -44.275998321625494
45.59106437737066 -41.481346729440745 -44.834922813222505
45.93664739787793 -40.728402503055655 -45.39377832161507
46.277993040585365 -39.97348666655175 -45.95257091571341
46.616186922604655 -39.21711874843669 -46.511316375478174
46.950101106135335 -38.45879890845075 -47.06999736646591
47.27927554667764 -37.69836063758098 -47.62860593539268
47.605273211568736 -36.93652112222776 -48.187165522139736
47.927436563675464 -36.17300265998743 -48.7456656955934
48.244349801705226 -35.40723264417318 -49.30408338893636
48.55806199522629 -34.64011263955281 -49.86245024698942
48.86839514431348 -33.871573773322346 -50.42076329451838
49.172959990932625 -33.10066413856153 -50.97898324703819
49.47430027683773 -32.32845618011185 -51.53715050570125
49.77241378738607 -31.554953311102164 -52.09526492983756
